2040,25,356.00,202.64,30.35,54.41,1,-1,-1,-1
2041,24,539.50,169.13,33.45,59.52,1,-1,-1,-1
2041,25,355.88,204.59,30.11,54.00,1,-1,-1,-1
2042,24,539.48,168.13,33.52,59.60,1,-1,-1,-1
2042,25,353.29,199.89,33.81,60.58,1,-1,-1,-1
2043,24,538.02,165.77,35.07,62.35,1,-1,-1,-1
2043,25,351.62,196.94,37.25,66.75,1,-1,-1,-1
2044,24,538.42,164.82,34.94,62.12,1,-1,-1,-1
2044,25,351.51,198.27,37.52,67.31,1,-1,-1,-1
2045,24,538.96,164.76,35.74,63.55,1,-1,-1,-1
2045,25,349.76,197.52,39.80,71.35,1,-1,-1,-1
2046,24,539.38,163.91,35.72,63.51,1,-1,-1,-1
2046,25,350.37,199.14,37.50,67.16,1,-1,-1,-1
2047,25,351.29,202.44,33.92,60.73,1,-1,-1,-1
2048,24,536.72,160.33,41.73,74.14,1,-1,-1,-1
2048,25,350.41,202.99,33.72,60.28,1,-1,-1,-1
2049,24,536.27,157.81,44.06,78.30,1,-1,-1,-1
2049,25,348.59,201.18,37.34,66.78,1,-1,-1,-1
2050,24,537.35,158.77,42.44,75.42,1,-1,-1,-1
2050,25,347.30,201.16,38.64,69.13,1,-1,-1,-1
2051,24,537.45,157.78,43.00,76.42,1,-1,-1,-1
2051,25,348.02,203.72,38.03,68.11,1,-1,-1,-1
2052,25,347.13,202.75,38.86,69.62,1,-1,-1,-1
2053,25,347.56,204.32,37.02,66.27,1,-1,-1,-1
2054,25,347.09,205.59,36.28,64.91,1,-1,-1,-1
2055,25,347.66,208.04,34.55,61.73,1,-1,-1,-1
2056,25,346.27,207.58,36.47,65.24,1,-1,-1,-1
2057,25,345.98,210.02,36.10,64.54,1,-1,-1,-1
2058,25,344.47,208.96,38.14,68.22,1,-1,-1,-1
2059,25,344.47,211.14,37.77,67.63,1,-1,-1,-1
2060,25,343.30,210.65,38.72,69.34,1,-1,-1,-1
2061,25,343.62,213.70,36.92,66.07,1,-1,-1,-1
2062,25,343.01,213.53,38.41,68.76,1,-1,-1,-1
2063,25,342.14,214.10,38.94,69.73,1,-1,-1,-1
2064,25,341.27,214.30,40.25,72.04,1,-1,-1,-1
2065,25,340.95,214.35,40.76,72.91,1,-1,-1,-1
2066,25,339.56,212.39,43.50,77.78,1,-1,-1,-1
2067,25,340.21,214.19,40.94,73.23,1,-1,-1,-1
2068,25,337.98,213.57,43.60,77.93,1,-1,-1,-1
2069,25,339.08,218.47,38.82,69.36,1,-1,-1,-1
2070,25,340.35,222.51,35.31,63.00,1,-1,-1,-1
2071,25,339.25,220.45,37.89,67.65,1,-1,-1,-1
2072,25,338.23,223.04,38.74,69.20,1,-1,-1,-1
2073,25,337.86,222.70,39.06,69.80,1,-1,-1,-1
2074,25,337.17,221.87,40.30,71.99,1,-1,-1,-1
2075,25,336.18,222.83,39.65,70.86,1,-1,-1,-1
2076,25,335.26,223.84,40.51,72.38,1,-1,-1,-1
2077,25,335.49,224.85,39.71,70.97,1,-1,-1,-1
2078,25,335.52,226.53,38.23,68.42,1,-1,-1,-1
2079,25,335.76,227.80,36.59,65.44,1,-1,-1,-1
2080,25,335.93,230.25,34.51,61.64,1,-1,-1,-1
2081,25,335.25,230.42,35.29,63.00,1,-1,-1,-1
2082,25,334.81,231.13,36.63,65.49,1,-1,-1,-1
2083,25,334.68,232.02,37.11,66.43,1,-1,-1,-1
2084,25,333.43,231.67,38.41,68.77,1,-1,-1,-1
2085,25,333.72,234.11,36.75,65.75,1,-1,-1,-1
2086,25,333.92,236.36,34.62,61.87,1,-1,-1,-1
2087,25,334.00,238.51,33.86,60.43,1,-1,-1,-1
2088,25,333.28,239.24,35.11,62.64,1,-1,-1,-1
2089,25,333.10,242.12,34.12,60.80,1,-1,-1,-1
2090,25,331.42,241.82,36.31,64.81,1,-1,-1,-1
2091,25,330.38,242.35,36.04,64.31,1,-1,-1,-1
2092,25,331.38,247.11,34.49,61.46,1,-1,-1,-1
2093,25,331.03,247.53,35.40,63.07,1,-1,-1,-1
2094,25,330.91,246.99,35.73,63.65,1,-1,-1,-1
2095,25,328.32,244.10,40.32,71.78,1,-1,-1,-1
2096,25,327.82,244.93,39.85,70.99,1,-1,-1,-1
2097,25,327.66,246.53,39.60,70.60,1,-1,-1,-1
2098,25,328.38,251.04,37.31,66.49,1,-1,-1,-1
2098,31,484.12,187.21,36.55,65.02,1,-1,-1,-1
2099,25,327.97,252.22,37.39,66.65,1,-1,-1,-1
2099,31,486.54,194.79,31.13,55.42,1,-1,-1,-1
2100,31,486.20,197.73,31.61,56.28,1,-1,-1,-1
2101,25,327.90,254.93,36.17,64.46,1,-1,-1,-1
2101,31,486.38,199.97,31.04,55.25,1,-1,-1,-1
2102,25,327.57,256.14,36.12,64.36,1,-1,-1,-1
2103,25,327.08,257.87,35.96,64.05,1,-1,-1,-1
2104,25,326.15,256.32,38.18,68.06,1,-1,-1,-1
2105,25,326.40,257.09,37.79,67.49,1,-1,-1,-1
2105,31,482.08,191.76,38.84,69.20,1,-1,-1,-1
2106,25,325.96,256.69,38.75,69.23,1,-1,-1,-1
2106,31,481.58,191.69,39.63,70.61,1,-1,-1,-1
2107,25,324.60,256.51,40.22,71.83,1,-1,-1,-1
2108,25,324.64,257.72,39.66,70.87,1,-1,-1,-1
2109,25,324.69,257.50,39.41,70.46,1,-1,-1,-1
2110,25,325.55,262.00,35.68,63.71,1,-1,-1,-1
2111,25,325.14,263.01,35.75,63.79,1,-1,-1,-1
2112,25,325.00,264.02,35.78,63.83,1,-1,-1,-1
2113,25,323.52,263.69,38.01,67.85,1,-1,-1,-1
2114,25,322.43,264.84,39.94,71.28,1,-1,-1,-1
2115,25,323.13,267.85,38.46,68.73,1,-1,-1,-1
2116,25,324.37,271.64,35.31,63.03,1,-1,-1,-1
2116,31,480.96,210.21,34.28,60.97,1,-1,-1,-1
2117,25,325.45,275.06,32.95,58.80,1,-1,-1,-1
2117,31,480.74,211.38,34.21,60.85,1,-1,-1,-1
2118,25,325.83,276.91,32.12,57.31,1,-1,-1,-1
2119,25,325.97,278.86,31.85,56.81,1,-1,-1,-1
2119,31,480.13,212.19,33.81,60.07,1,-1,-1,-1
2120,25,325.43,279.51,32.94,58.70,1,-1,-1,-1
2120,31,479.90,213.19,33.71,59.89,1,-1,-1,-1
2121,25,325.05,283.01,31.07,55.42,1,-1,-1,-1
2122,25,324.41,281.53,32.71,58.28,1,-1,-1,-1
2123,25,324.75,284.29,32.17,57.32,1,-1,-1,-1
2124,25,323.57,282.60,34.60,61.64,1,-1,-1,-1
2125,25,322.31,281.98,36.51,65.15,1,-1,-1,-1
2126,25,322.03,283.63,36.21,64.59,1,-1,-1,-1
2127,25,321.27,284.89,36.08,64.34,1,-1,-1,-1
2128,25,320.24,283.36,38.21,68.17,1,-1,-1,-1
2128,31,478.82,221.98,30.39,54.13,1,-1,-1,-1
2129,25,320.42,285.34,37.87,67.66,1,-1,-1,-1
2129,31,479.45,224.45,28.93,51.74,1,-1,-1,-1
2130,25,321.44,288.70,35.22,62.85,1,-1,-1,-1
2130,31,476.92,219.03,34.60,61.99,1,-1,-1,-1
2131,25,321.17,290.63,34.19,60.94,1,-1,-1,-1
2131,31,475.00,215.38,38.63,69.15,1,-1,-1,-1
2132,25,324.16,296.65,30.35,54.21,1,-1,-1,-1
2132,31,473.67,212.61,41.39,73.96,1,-1,-1,-1
2133,25,324.62,298.83,28.88,51.69,1,-1,-1,-1
2133,31,473.02,212.28,42.35,75.68,1,-1,-1,-1
2134,25,321.62,296.06,31.94,57.08,1,-1,-1,-1
2135,25,319.77,291.89,36.58,65.41,1,-1,-1,-1
2136,25,318.53,289.64,39.44,70.49,1,-1,-1,-1
2136,31,473.52,217.02,40.03,71.57,1,-1,-1,-1
2137,25,317.40,289.33,40.60,72.54,1,-1,-1,-1
2137,31,473.06,217.13,40.59,72.59,1,-1,-1,-1
2138,25,316.33,289.83,41.05,73.32,1,-1,-1,-1
2139,25,317.12,292.59,40.10,71.65,1,-1,-1,-1
2140,25,317.47,294.32,39.68,70.93,1,-1,-1,-1
2141,25,318.44,298.23,35.89,64.08,1,-1,-1,-1
2141,31,472.91,227.93,36.49,65.18,1,-1,-1,-1
2142,25,318.09,299.72,35.90,64.06,1,-1,-1,-1
2142,31,473.47,226.07,37.16,66.52,1,-1,-1,-1
2143,25,318.70,303.55,34.44,61.39,1,-1,-1,-1
2143,31,473.24,226.74,37.27,66.71,1,-1,-1,-1
2144,25,320.78,307.65,31.57,56.33,1,-1,-1,-1
2145,25,320.87,309.29,31.11,55.51,1,-1,-1,-1
2145,31,474.72,233.11,32.72,58.52,1,-1,-1,-1
2146,25,320.20,308.57,31.70,56.55,1,-1,-1,-1
2146,31,476.22,239.88,29.48,52.87,1,-1,-1,-1
2147,25,321.35,311.34,30.59,54.62,1,-1,-1,-1
2147,31,476.69,243.36,28.47,51.15,1,-1,-1,-1
2148,25,323.23,315.68,27.94,49.87,1,-1,-1,-1
2148,31,475.47,247.24,28.12,50.62,1,-1,-1,-1
2149,25,322.31,317.17,28.11,50.28,1,-1,-1,-1
2149,31,475.24,249.89,26.94,48.42,1,-1,-1,-1
2150,25,321.52,317.64,30.49,54.50,1,-1,-1,-1
2150,31,475.19,252.34,26.16,47.01,1,-1,-1,-1
2151,25,321.14,317.14,30.22,54.06,1,-1,-1,-1
2152,25,319.75,318.18,31.26,55.91,1,-1,-1,-1
2153,25,319.59,319.52,31.22,55.83,1,-1,-1,-1
2156,31,470.27,248.59,31.44,56.43,1,-1,-1,-1
2157,31,469.90,250.34,30.66,55.04,1,-1,-1,-1
2158,31,468.41,245.83,34.98,62.88,1,-1,-1,-1
2159,31,467.25,245.44,36.54,65.75,1,-1,-1,-1
2160,31,466.80,245.26,37.16,66.90,1,-1,-1,-1
2161,31,466.20,245.48,37.71,67.90,1,-1,-1,-1
2162,31,465.94,243.67,38.74,69.73,1,-1,-1,-1
2163,31,465.36,243.74,39.33,70.79,1,-1,-1,-1
2176,31,465.78,267.37,30.46,54.82,1,-1,-1,-1
2177,31,464.44,269.75,31.41,56.43,1,-1,-1,-1
2178,31,464.18,271.25,31.19,56.03,1,-1,-1,-1
2179,31,465.48,278.63,28.81,51.88,1,-1,-1,-1
2180,31,465.46,281.03,28.26,50.89,1,-1,-1,-1
2181,31,464.25,280.58,29.61,53.31,1,-1,-1,-1
2182,31,464.05,282.56,29.35,52.84,1,-1,-1,-1
2186,31,462.22,281.67,31.48,56.57,1,-1,-1,-1
2187,31,461.91,282.73,31.54,56.68,1,-1,-1,-1
2188,31,461.90,283.17,30.38,54.61,1,-1,-1,-1
2189,31,461.87,284.06,30.12,54.16,1,-1,-1,-1
2190,31,461.29,283.68,31.19,56.00,1,-1,-1,-1
2191,31,459.79,280.91,34.16,61.26,1,-1,-1,-1
2192,31,459.37,281.35,34.52,61.91,1,-1,-1,-1
2193,31,460.58,284.99,32.56,58.34,1,-1,-1,-1
2194,31,463.39,294.11,29.75,53.40,1,-1,-1,-1
2195,31,459.12,284.94,37.21,66.75,1,-1,-1,-1
2196,31,457.72,282.66,39.66,71.08,1,-1,-1,-1
2197,31,457.19,282.76,40.54,72.66,1,-1,-1,-1
2201,31,457.51,289.21,38.10,68.39,1,-1,-1,-1
2202,31,457.16,289.76,38.55,69.18,1,-1,-1,-1
2217,31,457.00,313.73,32.04,57.41,1,-1,-1,-1
2218,31,456.94,315.15,31.75,56.89,1,-1,-1,-1
2225,31,455.14,321.11,35.63,63.71,1,-1,-1,-1
2226,31,454.88,322.06,36.82,66.01,1,-1,-1,-1
2227,31,454.69,323.12,37.15,66.60,1,-1,-1,-1
2441,36,34.99,-59.68,77.46,136.95,1,-1,-1,-1
2442,36,35.21,-52.52,71.90,127.12,1,-1,-1,-1
2443,36,36.10,-45.62,65.61,116.03,1,-1,-1,-1
2444,36,41.99,-36.98,55.11,97.52,1,-1,-1,-1
2444,37,89.63,-43.61,63.36,112.80,1,-1,-1,-1
2445,36,53.89,-25.55,40.17,71.08,1,-1,-1,-1
2445,37,90.38,-42.19,62.92,111.98,1,-1,-1,-1
2446,36,56.74,-24.04,38.86,68.76,1,-1,-1,-1
2446,37,89.88,-45.46,66.17,117.80,1,-1,-1,-1
2447,37,90.30,-45.20,66.06,117.66,1,-1,-1,-1
2448,37,90.50,-44.97,65.81,117.28,1,-1,-1,-1
2449,37,91.28,-44.79,65.58,116.92,1,-1,-1,-1
2449,38,142.44,4.46,48.64,86.50,1,-1,-1,-1
2450,37,93.13,-43.33,64.30,114.63,1,-1,-1,-1
2450,38,142.01,2.95,50.31,89.48,1,-1,-1,-1
2451,37,96.51,-36.67,57.72,102.86,1,-1,-1,-1
2451,38,141.28,1.10,51.96,92.40,1,-1,-1,-1
2452,37,101.05,-29.17,49.96,89.12,1,-1,-1,-1
2452,38,139.59,-0.86,53.99,96.01,1,-1,-1,-1
2452,39,175.44,-3.61,27.70,50.39,1,-1,-1,-1
2453,36,113.49,-11.03,32.16,56.95,1,-1,-1,-1
2453,37,102.25,-27.93,49.01,87.44,1,-1,-1,-1
2453,38,139.63,-0.86,54.67,97.21,1,-1,-1,-1
2453,39,169.34,-19.60,40.46,73.55,1,-1,-1,-1
2454,36,120.09,-9.27,31.10,55.08,1,-1,-1,-1
2454,38,139.69,-0.78,54.84,97.50,1,-1,-1,-1
2454,39,172.78,-11.51,34.47,62.66,1,-1,-1,-1
2455,38,141.61,2.63,51.07,90.84,1,-1,-1,-1
2455,39,172.32,-13.86,36.34,66.06,1,-1,-1,-1
2456,38,143.08,4.04,49.47,88.05,1,-1,-1,-1
2456,40,215.26,3.10,51.82,91.28,1,-1,-1,-1
2457,38,146.44,7.28,46.60,82.93,1,-1,-1,-1
2457,39,173.19,-29.28,47.80,86.77,1,-1,-1,-1
2457,40,217.50,0.70,54.62,96.23,1,-1,-1,-1
2458,37,156.94,20.21,32.46,57.90,1,-1,-1,-1
2458,38,146.94,7.42,46.69,83.10,1,-1,-1,-1
2458,39,179.86,-20.51,36.54,66.35,1,-1,-1,-1
2458,40,216.13,-7.98,63.41,111.82,1,-1,-1,-1
2459,37,160.56,21.97,30.24,54.00,1,-1,-1,-1
2459,39,178.94,-24.43,39.63,71.84,1,-1,-1,-1
2459,40,215.79,-13.87,68.96,121.66,1,-1,-1,-1
2460,37,166.49,27.04,28.05,50.08,1,-1,-1,-1
2460,39,177.41,-28.33,43.18,78.17,1,-1,-1,-1
2460,40,214.95,-18.62,74.49,131.55,1,-1,-1,-1
2461,39,177.52,-31.17,45.06,81.55,1,-1,-1,-1
2461,40,215.28,-20.42,76.57,135.36,1,-1,-1,-1
2462,40,214.98,-21.55,78.20,138.34,1,-1,-1,-1
2463,40,210.71,-32.44,86.44,152.94,1,-1,-1,-1
2464,40,210.08,-34.90,87.55,155.02,1,-1,-1,-1
2465,40,210.45,-32.54,86.61,153.49,1,-1,-1,-1
2466,40,213.41,-27.53,82.41,146.10,1,-1,-1,-1
2467,40,213.20,-28.52,84.07,149.18,1,-1,-1,-1
2468,40,212.69,-33.30,86.79,154.05,1,-1,-1,-1
2469,40,212.99,-31.89,85.53,151.95,1,-1,-1,-1
2470,40,211.87,-35.02,90.63,161.12,1,-1,-1,-1
2471,40,214.81,-27.94,83.28,148.07,1,-1,-1,-1
2471,42,253.00,53.00,34.00,60.00,1,-1,-1,-1
2472,40,215.26,-26.71,83.62,148.77,1,-1,-1,-1
2472,42,253.00,53.00,34.00,60.00,1,-1,-1,-1
2473,40,218.33,-24.27,81.18,144.38,1,-1,-1,-1
2473,42,253.00,53.00,34.00,60.00,1,-1,-1,-1
2474,40,223.50,-15.94,74.18,131.89,1,-1,-1,-1
2474,42,253.78,57.28,28.17,49.74,1,-1,-1,-1
2475,40,224.11,-16.21,74.87,133.11,1,-1,-1,-1
2475,42,252.36,47.13,27.11,47.88,1,-1,-1,-1
2476,38,250.24,20.91,44.99,80.05,1,-1,-1,-1
2476,42,252.18,45.64,25.87,45.69,1,-1,-1,-1
2477,38,255.55,21.61,44.91,79.91,1,-1,-1,-1
2477,42,256.19,38.05,26.79,47.34,1,-1,-1,-1
2478,42,256.80,35.43,25.95,45.86,1,-1,-1,-1
